period,radius,stellar_teff,stellar_logg,stellar_rad,stellar_mag,disposition,insolation,equilibrium_temp,stellar_mass,distance
3.062624,10.5416,5086.8,4.33,1.23975,9.957501,CANDIDATE,204.269,1053.0,1.198094998525787,364.963
11.0708575,2.3337648,4356.0,4.53491,0.700727,9.3636,CONFIRMED,22.4219066,554.9934842,0.6135228255128834,42.4061
2.6380089,12.8098,7495.0,3.88,2.5,10.3093,FALSE POSITIVE,26423.9,3551.0,1.7286339516632878,523.373
2.7260173,4.98036,5256.0,4.59,0.79,10.4602,FALSE POSITIVE,4788.29,2317.0,0.885272969439251,115.746
2.86876,8.48351,8342.0,3.9,2.65,10.399,FALSE POSITIVE,2571.69,1983.0,2.033830562162368,594.193
0.5590256,4.22851,5801.93,4.33,1.35,10.1993,FALSE POSITIVE,2015.68,1866.0,1.4206613267719257,248.79
2.958148,4.47387,6294.0,4.13,1.58,9.44275,FALSE POSITIVE,4739.26,2311.0,1.2278270448565047,195.022
0.98736,3.41784,6301.3,4.07,1.69,10.1277,FALSE POSITIVE,2591.32,1987.0,1.2234787494172563,279.953
3.99307,6.35126,4731.1,4.35,0.93,10.3217,FALSE POSITIVE,1282.52,1667.0,0.7059743437590786,102.931
8.6795072,24.132,6057.0,4.43,1.14,10.1799,FALSE POSITIVE,578.958,1366.0,1.2753598007769438,194.993
6.5560604,13.1465,8918.0,3.51,4.58,8.6291,ACTIVE PLANET CANDIDATE,1056.97,1588.0,2.474879038203187,648.398
1.3812787,5.91488,6483.0,4.28,1.38,10.2107,FALSE POSITIVE,24595.6,3488.0,1.323065040188294,252.396
2.2813432,12.7387194,6174.0,4.27404,2.35511,9.7828,ACTIVE PLANET CANDIDATE,5760.9720984,2221.9981475,3.80089099108407,337.105
5.48923,11.8401,6004.0,4.06,1.62,10.938,FALSE POSITIVE,2592.62,1987.0,1.098634038264105,370.791
7.3845072,23.6091,6149.2,4.33,1.43,10.9828,FALSE POSITIVE,514.397,1183.0274647,1.5940248818194296,383.166
0.43889,6.69456,7111.0,3.91,2.32,10.5896,FALSE POSITIVE,14357.3,3049.0,1.5951406811175528,576.745
2.3359622,18.3852989,7577.0,4.05,2.0780001,10.7387,FALSE POSITIVE,7363.4830838,2362.6020308,1.7665020652535317,482.603
6.8674054,2.4024,6051.5,4.48,1.03,10.9425,CANDIDATE,297.944,1157.0,1.168146926590118,247.074
14.431887,3.73311,6051.5,4.48,1.03,10.9425,CANDIDATE,52.4908,749.0,1.168146926590118,247.074
12.64001,10.5416,5195.1,4.33,1.23975,8.4239,FALSE POSITIVE,703.834,1434.0,1.198094998525787,364.963
10.5739824,9.43898,6519.0,4.36,1.27,11.4266,CONFIRMED,171.146,1007.0,1.34719500270677,414.23
9.9783319,2.0515332,6073.5,4.1,1.47131,7.7275,CONFIRMED,300.9646623,1062.3035336,0.9936453276831808,80.8994
4.4247042,8.3621,6594.0,4.23,1.49,8.82374,CONFIRMED,465.179,1293.0,1.3746608305381949,139.484
2.2222094,1.39527,6594.0,4.23,1.49,8.82374,CONFIRMED,2005.35,1864.0,1.3746608305381949,139.484
4.7182888,15.2763,6112.0,4.33,2.74,8.3764,ACTIVE PLANET CANDIDATE,876.886,1516.0,5.852267202673749,83.2324
1.0082361,1.7202,5795.29,4.438,1.13,7.384,CONFIRMED,1882.94,1835.0,1.2763797583020284,48.0883
1.2168732,3.43106,4634.6,4.51,0.78,10.1917,CONFIRMED,153.719,980.0,0.7178144995532212,72.7512
1.4520486,1.404,4184.0,4.57376,0.69,9.1043,CONFIRMED,266.85,1125.0,0.6505507812428397,32.4778
4.731977,6.97384,4223.45,4.61744,0.66,11.0997,ACTIVE PLANET CANDIDATE,3.01841,367.0,0.6581894129748442,81.0643
6.1182129,6.1579891,5427.0,4.51461,0.890109,10.1188,CANDIDATE,149.0299553,891.1240042,0.944755449764834,115.417
3.0197807,17.9176077,7128.0,4.23768,1.58815,11.029,ACTIVE PLANET CANDIDATE,2558.7198805,1813.9505159,1.5895934301012862,460.951
14.4204896,4.7909139,6383.0,4.24518,1.41048,8.39816,CANDIDATE,186.8796664,942.9968937,1.275665722665399,112.152
1.0697621,1.60037,4946.0,4.53834,0.8,9.0739,CONFIRMED,1061.92,1590.0,0.8060147608141044,55.0135
3.0726434,19.9197757,7164.0,4.25661,1.55831,8.51017,CONFIRMED,2446.8848714,1793.7963398,1.5986034155535178,151.528
0.6763235,1.700035,8475.0,3.82228,2.9486499,6.76754,FALSE ALARM,42572.1587375,3663.5419408,2.105471867535427,161.067
2.8997405,10.0433,5224.0,4.55801,0.82,10.7164,CONFIRMED,176.587,1015.0,0.8860550926248091,134.554
0.8533534,12.600718,3658.0,4.438,0.608076,14.7109,CANDIDATE,262.1025386,1026.213105,0.3696057735586764,320.237
6.9561134,12.090823,5387.0,4.46259,0.940037,11.2287,CONFIRMED,136.9557694,872.4987884,0.9347660202564482,201.918
2.8879675,10.5416,5780.0,4.438,1.23975,10.5998,ACTIVE PLANET CANDIDATE,634.2192374,1279.9105013,1.5363538575368367,74.2281
13.001789,3.84805,5914.0,4.46,1.00826,10.1308,CONFIRMED,90.515093,786.6834253,1.0689763510062666,155.141
2.7556532,6.4145519,4993.0,4.66918,0.696945,10.9243,FALSE POSITIVE,207.2386368,967.6926252,0.8267991752646766,112.383
4.8962484,3.5246468,4528.99,4.48318,0.799965,10.5152,CANDIDATE,95.080851,796.4215716,0.7098147073134269,86.8203
1.0318213,28.2906,5810.6,4.13,1.49,9.25755,ACTIVE PLANET CANDIDATE,8422.18,2668.0,1.0919319108660177,153.904
0.78999,1.99,5558.0,4.43,1.1,9.76952,FALSE POSITIVE,5497.38,2398.0,1.1874310241151906,129.284
12.80758,11.4222,5094.4,4.33,0.63,10.0526,FALSE POSITIVE,28.4034,643.0,0.3093884667192193,72.6157
11.35626,12.9372,6314.0,3.87,2.14,10.8475,FALSE POSITIVE,1493.65,1731.0,1.237800255411535,504.976
0.6412558,4.841202,5854.65,4.1262,1.47292,11.6459,FALSE POSITIVE,10373.5192117,2573.9569471,1.0577458736796113,435.255
2.3109689,17.30428,6371.0,3.94807,1.95411,9.77486,CONFIRMED,4324.0354536,2068.197749,1.2353528903537618,298.109
7.4341456,1.97737,5064.0,4.57887,0.78,8.3879,CONFIRMED,48.0098,733.0,0.8411670003931642,41.1706
2.650232,15.9327,7400.0,4.11,1.94,7.79824,CONFIRMED,1454.53,1720.0,1.7677729377048184,148.925
6.1095756,2.19963,5587.0,4.51,0.91,9.4653,CANDIDATE,117.102,916.0,0.9770252910585512,95.1757
12.4379715,24.6478297,3275.0,4.75761,0.476997,12.4647,ACTIVE PLANET CANDIDATE,3.4868062,348.5191947,0.4747492819114515,67.9631
29.871853,2.4078494,5393.86,4.67802,0.735511,8.0621,CANDIDATE,12.0302137,474.9939578,0.9397695427718814,37.7873
0.6858178,0.9996714,5142.0,4.54622,0.82354,9.9802,CANDIDATE,2010.0397143,1707.7366899,0.8697860087186969,92.8659
0.8675883,1.4302423,5011.22,4.6136,0.74524,11.0906,CANDIDATE,1118.0589981,1474.8095115,0.8317931424714732,131.601
18.840891,2.00342,6093.0,4.32207,1.22,8.69378,CONFIRMED,94.5008,868.0,1.1392333305214124,103.297
5.1396666,2.259057,5374.0,5.96065,0.815924,10.3237,CONFIRMED,143.9144538,883.3765229,22.17034426769006,110.513
9.4280902,2.49195,5374.0,5.96065,0.82,10.3237,CONFIRMED,25.1545,623.0,22.39240425999231,110.513
27.6438617,3.68027,5873.0,4.043,1.62,9.98671,CONFIRMED,68.4355,801.0,1.0564599806449937,230.306
6.267832,1.99779,5950.0,4.438,1.15,5.1054,CONFIRMED,203.434,1052.0,1.3219611796964783,18.2702
15.5174519,2.43592,5780.0,4.438,1.34,9.80972,CANDIDATE,207.048,1056.0,1.794868426663891,237.152
4.6274206,1.43332,5780.0,4.438,1.34,9.80972,CANDIDATE,557.8163511,1239.4886654,1.794868426663891,237.152
22.092974,2.33525,5885.0,4.27782,1.24,9.48477,CANDIDATE,64.932,790.0,1.0628852777678164,141.133
0.4090681,1.1833779,3328.0,4.91612,0.308799,12.4934,CONFIRMED,207.0242436,967.4422529,0.2866122785831071,41.1659
23.5407467,2.11441,5236.0,4.63898,0.75,9.9377,CONFIRMED,16.8576,564.0,0.8931523557692614,85.8034
0.4702719,1.4344026,5466.0,4.48625,0.92499,10.1522,CONFIRMED,5028.6262848,2147.7419002,0.9557561396468488,125.463
9.8130697,2.67352,6240.0,4.46607,1.06,10.6074,CANDIDATE,175.261,1013.0,1.198132232395393,215.246
4.7842093,2.14401,6240.0,4.46607,1.06,10.6074,CANDIDATE,428.772,1267.0,1.198132232395393,215.246
6.3170657,2.4720516,5180.0,4.54308,0.83031,10.7502,CANDIDATE,108.3220651,822.8089031,0.8777757088230494,133.863
4.5057387,1.7133121,5180.0,4.54308,0.83031,10.7502,CANDIDATE,169.9741138,920.906304,0.8777757088230494,133.863
1.2273079,3.6075647,6906.0,4.438,4.12041,8.1033,FALSE ALARM,10396.9641276,2575.4100491,16.97086138715392,309.2709
8.0970819,2.6354043,3391.0,4.84373,0.381586,13.1717,CONFIRMED,5.3632275,388.1291894,0.3704570689555217,73.3345
4.09416135,3.492429,5780.0,4.64751,0.604385,10.745,FALSE ALARM,1.3124685,272.9870031,0.5915076635416964,56.3228
2.3691849,1.614201,5780.0,4.64751,0.604385,10.745,CANDIDATE,427.9831307,1160.0492093,0.5915076635416964,56.3228
5.13002,8.86428,5430.7,4.4,1.58,11.6789,CANDIDATE,842.866,1501.0,2.2863209462740817,438.421
2.0439268,1.0924808,3407.0,4.7606,0.473603,10.0306,CONFIRMED,44.9492524,660.3898166,0.4712505941020661,22.4467
16.5379864,2.51948,5781.0,4.43068,1.03,8.9989,CONFIRMED,53.0216,751.0,1.042743450431481,91.9362
11.0619937,1.6184944,3248.0,4.95407,0.275364,12.295,CONFIRMED,2.0225025,304.152939,0.2487180732282959,30.5212
6.5886877,2.12746,4920.0,4.64,0.71,10.1426,CONFIRMED,28.9612,646.0,0.8023054063433286,78.7415
4.3135263,1.17405,4920.0,4.64,0.71,10.1426,CONFIRMED,142.833,963.0,0.8023054063433286,78.7415
2.6794168,13.6925582,6075.0,4.38,1.14394,11.1612,CANDIDATE,1027.9022729,1444.134709,1.1445361480865053,289.372
3.6231364,18.4921,6458.8,4.32,1.35,10.1543,ACTIVE PLANET CANDIDATE,483.742,1306.0,1.3883231268939922,245.692
18.712253,10.3984,6125.0,4.29,1.27,8.0417,CONFIRMED,171.765,1008.0,1.1466489116798848,80.6665
6.3768174,10.5416,6393.0,4.33,1.23975,7.1145,ACTIVE PLANET CANDIDATE,774.775,1469.0,1.198094998525787,41.2482
2.7759678,15.4018,6140.0,4.32,1.24,10.374,CONFIRMED,1597.59,1761.0,1.1712952756719903,226.637
9.155934,2.4949092,5219.0,4.55718,0.82204,10.1583,FALSE ALARM,66.1504006,727.3657867,0.88876904971451,101.358
6.30556,10.5416,5801.93,4.33,1.23975,10.7124,FALSE POSITIVE,363.6038948,1183.0274647,1.198094998525787,739.632
6.8424983,16.4578474,5766.0,4.438,1.1282001,9.9176,FALSE POSITIVE,215.5002138,977.1959895,1.2723168799372275,150.102
3.5686777,20.2503751,6046.0,4.26929,1.28529,11.3805,ACTIVE PLANET CANDIDATE,876.963913,1387.9223847,1.1197350647765596,359.959
2.1779407,1.28228,5801.89,4.25132,1.26,5.8961,CONFIRMED,759.183,1462.0,1.0324858572556128,27.0498
2.8791023,12.0920506,5583.0,4.33946,1.1145999,12.0401,CONFIRMED,693.2320081,1308.6978872,0.9897397682367368,367.658
11.3125266,2.686447,5290.0,4.53286,0.854841,10.8597,CANDIDATE,56.1140618,698.0518398,0.9087694283490372,151.654
1.4200248,12.5242,4910.0,4.57248,0.77,11.8478,CONFIRMED,382.328,1231.0,0.8077639586334072,185.615
1.8718991,2.40733,4201.0,4.5079,0.75,11.0278,CANDIDATE,167.099,1001.0,0.6604585215958524,86.5783
5.9711357,1.8721145,3834.0,4.74552,0.490737,10.5977,CONFIRMED,18.0882455,525.9795517,0.4886980752283331,37.4418
15.5324385,2.013576,3382.0,4.85532,0.369306,10.8858,CONFIRMED,2.1399188,308.4743596,0.3563819898556634,24.7399
1.880531,1.4548629,3382.0,4.85532,0.369306,10.8858,CONFIRMED,35.7280633,623.5511988,0.3563819898556634,24.7399
3.0929386,1.2815317,4884.29,4.59034,0.750598,4.6278,CONFIRMED,192.9304989,950.5390679,0.7997934204050686,6.53127
6.7650398,1.39215,4884.29,4.59034,0.75,4.6278,CONFIRMED,64.6487,789.0,0.7985195402603659,6.53127
3.4231002,35.4084057,5620.9,3.6,2.6126101,11.8999,FALSE POSITIVE,3086.1129325,1900.9587948,0.9907685770230782,820.079
2.5272822,2.2007181,3624.0,4.74607,0.49012,11.4752,CONFIRMED,45.3608214,661.896336,0.4880877084814671,51.9503
20.7724316,3.91576,5625.56,4.46798,0.97,8.5725,CONFIRMED,209.722,1060.0,1.0077353419018993,67.5478
52.5637056,3.28372,5625.56,4.46798,0.97,8.5725,CONFIRMED,14.3711,542.0,1.0077353419018993,67.5478
6.3634106,4.4784698,5103.0,4.50257,0.859483,10.5508,CONFIRMED,110.0200699,826.0146095,0.8567766132181045,121.84
5.2544884,2.1916,5958.0,4.48217,0.99,8.297,CONFIRMED,284.941,1144.0,1.0845845422229037,67.6203
5.222621,3.7216015,3453.0,4.95337,0.275946,14.1431,FALSE POSITIVE,2.7908584,329.6508495,0.2493682901499444,83.8106
8.4953513,5.2961699,10012.0,4.29876,1.88016,8.77994,CANDIDATE,2555.3062468,1813.345207,2.564322477172025,294.237
1.2174936,12.9438,6596.04,4.2467,1.46,10.2242,CONFIRMED,5165.92,2361.0,1.3716039679943908,268.43
2.7324809,18.2785375,6695.0,4.17494,1.61271,10.6496,CONFIRMED,2531.1335542,1809.0414376,1.4186510344901924,370.284
10.1802014,12.3422,5623.0,4.4,1.04,10.2042,CONFIRMED,261.013,1119.0,0.9905803298710332,152.892
16.6828999,17.1854,6423.0,3.74,2.63,10.364,FALSE POSITIVE,15.2595,550.0,1.3859083719647691,531.96
4.86709,7.42915,5814.3,4.34,1.15,11.7835,CONFIRMED,435.152,1272.0,1.0549179981722967,395.257
3.354053,10.5416,8181.0,4.33,1.23975,8.7514,FALSE POSITIVE,11694.6627862,2652.2635415,1.198094998525787,893.093
2.1853174,14.8742,8332.0,3.54,4.02,10.3209,FALSE POSITIVE,2412.11,1952.0,2.043031804317165,1026.12
5.7121916,15.4584,6720.0,4.09,1.79,10.0687,CANDIDATE,1009.66,1570.0,1.4372392971861578,318.277
5.0037857,6.77338,6109.0,4.42,1.09,10.4935,FALSE POSITIVE,2812.53,2028.0,1.139399480619886,209.69
1.1623941,8.21669,5843.7,3.82,2.23,10.2108,FALSE POSITIVE,1464.16,1723.0,1.1979336029294163,368.134
2.9551881,5.60201,5054.0,4.33,6.17,8.8052,FALSE ALARM,158.866,989.0,29.67517914005364,386.266
0.2666485,1.30468,4154.0,4.53,0.71,9.9592,FALSE POSITIVE,3064.12,2072.0,0.6227872583296206,44.3531
23.28798,14.6492,5047.0,4.33,8.95,5.28906,FALSE ALARM,11.0443,507.0,62.44089104403192,110.923
0.4721054,1.3988866,7269.0,4.08,1.93752,8.07023,FALSE ALARM,47943.4214221,3774.0009529,1.6455663944204857,160.832
6.98301,13.6402,5118.0,4.33,8.4,8.2285,FALSE ALARM,148.818,973.0,55.00239408341676,411.532
3.3399432,10.5416,5095.6,4.33,1.23975,10.8727,CANDIDATE,522.4427099,1219.3519117,1.198094998525787,380.81
3.9943,11.9767,4939.0,4.33,5.11,8.39511,ACTIVE PLANET CANDIDATE,746.666,1456.0,20.354705421564443,247.112
4.4902667,5.56985,5899.0,4.29,1.23,10.3996,CANDIDATE,322.83,1180.0,1.0755565369709827,204.881
0.86673,3.54647,5904.0,4.31,1.25,9.76119,FALSE POSITIVE,1519.96,1739.0,1.1631696110378635,163.083
5.147905,18.0411,6064.0,3.57,2.9,9.7116,CONFIRMED,1594.76,1760.0,1.1392499470516568,371.414
5.0267996,12.9814741,6434.0,4.21,1.4782799,10.3002,CONFIRMED,853.1354811,1378.3967823,1.2922197221486895,278.514
2.6277641,10.5416,3294.0,4.33,1.23975,8.706101,FALSE POSITIVE,1344.6,1687.0,1.198094998525787,1610.79
10.82661,11.5303,5113.0,4.71,0.68,10.0478,FALSE POSITIVE,760.667,1463.0,0.8646509972013805,78.3164
0.8165295,4.12435,8911.0,4.26,1.85,9.95717,FALSE POSITIVE,136662.0,5356.0,2.270735125833909,405.174
1.4014167,11.8932,8014.0,4.32,1.6,9.6788,FALSE POSITIVE,81940.9,4713.0,1.9501274100678296,265.402
4.95898,10.5416,3295.0,4.33,1.23975,7.8165,FALSE POSITIVE,12.992,528.0,1.198094998525787,2509.86
5.8574075,13.8892762,5982.9,4.03,1.67987,10.9031,CONFIRMED,750.9220273,1335.1143401,1.1024892661964345,336.267
1.4147363,10.5416,4980.0,4.33,1.23975,10.1871,FALSE POSITIVE,1283.11,1667.0,1.198094998525787,89.156
1.077774,10.1773,7274.0,4.25,1.58,10.4089,FALSE POSITIVE,61535.5,4387.0,1.6185912756638876,351.079
2.7536237,11.1685,5647.0,3.68,2.41,10.4824,FALSE POSITIVE,529.9,2565.0,1.0135778388008327,387.982
1.6534102,6.07704,6928.0,4.29,1.46,10.2347,FALSE POSITIVE,58331.7,4329.0,1.515405059294961,289.116
1.2456423,3.80598,6194.0,4.16,1.5,9.98645,FALSE POSITIVE,1370.47,1695.0,1.1857838726275112,231.273
3.4272549,7.7503736,6338.0,3.9,2.0707099,9.27116,FALSE POSITIVE,2690.6140029,1836.8876704,1.2418282663329727,236.734
10.9115374,18.4382,9195.0,3.75,3.37,9.8115,FALSE POSITIVE,17372.4,3198.0,2.328535283393722,705.851
0.46741,7.77804,7960.5,4.23,1.77,8.41718,FALSE POSITIVE,137211.0,5361.0,1.939856274939467,195.542
2.1575124,11.8527,8326.0,3.58,3.87,10.471,FALSE POSITIVE,4213.12,2244.0,2.0760841428367045,852.233
1.577609,9.73924,7856.0,3.78,2.91,9.42218,FALSE POSITIVE,2982.64,2058.0,1.8604114307573567,431.14
1.59782,3.59995,5037.6,4.72,0.79,11.0264,FALSE POSITIVE,955.676,1548.0,1.1942003767352447,137.504
1.23852,7.11712,6524.0,3.5,3.4,10.1975,FALSE POSITIVE,9304.06,2736.0,1.3328487080722942,500.543
1.1025238,15.8737,9218.0,4.21,2.0,10.381,FALSE POSITIVE,132458.0,5314.0,2.365282467380828,544.233
1.597226,10.5416,5801.93,4.33,1.23975,10.262,FALSE POSITIVE,1397.0143195,1559.2651198,1.198094998525787,364.963
1.76589,4.06597,6221.0,4.13,1.55,10.2866,FALSE POSITIVE,6579.97,2509.0,1.181643356540519,275.906
1.36991,11.8886,7339.8,3.56,3.64,7.5586,FALSE POSITIVE,18625.3,3254.0,1.7539846510199073,242.006
3.66505,7.19016,6370.0,3.81,2.32,10.4433,FALSE POSITIVE,555.083,1352.0,1.2670652813689935,337.288
2.0560153,17.2767,6485.0,4.37,1.24,10.377,CONFIRMED,1899.83,1839.0,1.3142149147406783,247.054
2.25505,10.5416,5801.93,4.33,1.23975,9.599,FALSE POSITIVE,363.6038948,1183.0274647,1.198094998525787,184.762
1.902606,19.576504,9918.0,4.32,1.82241,8.75127,CONFIRMED,17123.005499,2917.5260913,2.5299690067717844,225.888
1.0960111,9.05714,6083.0,4.33,1.58,10.1914,FALSE POSITIVE,14474.6,1183.0274647,1.9459747249127213,294.851
7.00776,8.1288,6347.0,4.23,1.22,11.3569,FALSE POSITIVE,302.511,1161.0,0.9216004595167104,376.849
6.1461734,6.96236,6153.0,4.15,1.5,9.68805,FALSE POSITIVE,8177.52,2649.0,1.1587921363407283,196.55
4.1812866,15.448,6146.0,3.78,2.31,9.78876,FALSE POSITIVE,1049.28,1585.0,1.172322178016832,317.752
2.9798592,4.92227,9024.0,4.24,1.89,9.39575,FALSE POSITIVE,8878.81,2704.0,2.263323483887421,303.976
6.72694,5.19273,6745.0,4.23,1.53,10.3197,FALSE POSITIVE,264.81,1123.0,1.4494588253713163,305.758
10.9554897,22.7316,8522.0,4.33,6.79,9.1325,FALSE POSITIVE,20081.6,3316.0,35.93871707853253,792.79
0.6171788,7.26341,9603.0,3.83,3.14,10.3202,FALSE POSITIVE,18771.3,3260.0,2.43042552385435,799.447
1.5309799,6.01061,6298.0,3.77,2.38,9.693811,FALSE POSITIVE,1124.09,1613.0,1.216121412865379,320.06
5.0625809,15.2343,7664.0,3.81,2.76,9.6968,CANDIDATE,1582.94,1757.0,1.7932514282395295,482.203
9.9385448,10.5416,5801.93,4.33,1.23975,9.716,ACTIVE PLANET CANDIDATE,363.6038948,1183.0274647,1.198094998525787,392.878
0.8229,10.5416,8078.0,3.8,1.23975,10.4049,FALSE POSITIVE,59083.0,4343.0,0.3535829014072151,969.594
7.6316384,12.4425,6338.3,4.16,1.49,11.7349,ACTIVE PLANET CANDIDATE,212.617,1183.0274647,1.1700261224979276,436.225
0.50261,6.28067,6941.0,4.33,1.67,9.9475,FALSE POSITIVE,15525.5,1183.0274647,2.173982098345253,257.461
0.5175204,10.5416,5095.6,4.33,1.23975,8.3593,ACTIVE PLANET CANDIDATE,6277.4912154,2270.2112839,1.198094998525787,364.963
8.905407,12.3602,6659.0,4.29,1.41,10.1786,CANDIDATE,236.656,1092.0,1.4133875015876864,259.563
3.6458046,2.93272,5053.0,4.48,0.88,10.1128,CANDIDATE,173.908,1011.0,0.8526844942514726,100.051
8.0637954,9.29431,5053.0,4.48,0.88,10.1128,CANDIDATE,25.9007,628.0,0.8526844942514726,100.051
1.41853,3.93221,6329.0,4.08,1.68,9.867621,FALSE POSITIVE,6293.46,2481.0,1.237204767100416,241.204
6.5344463,15.3823,7715.3,3.96,2.67,10.4397,FALSE POSITIVE,982.822,1559.0,2.3705304811101247,694.491
2.013653,9.0269074,10310.0,4.01,2.67713,10.3654,FALSE POSITIVE,38859.7127334,3580.9202252,2.674003324592317,795.905
6.4902646,3.24146,5999.0,4.52,0.96,10.473,CANDIDATE,159.69,990.0,1.1126677163933951,165.589
6.54692,5.62882,6034.0,4.39,1.12,9.8931,CANDIDATE,483.652,1306.0,1.1226879636955311,160.251
2.590266,9.54526,5855.0,3.45,3.22,10.4116,FALSE POSITIVE,13184.6,2985.0,1.0654541483632889,530.347
6.74657,16.2785,5910.7,3.59,2.57,10.0704,FALSE POSITIVE,80.0277,833.0,0.9368914333999856,402.734
5.2273176,10.5416,3593.0,4.33,1.23975,10.4234,FALSE POSITIVE,19.367,584.0,1.198094998525787,2537.64
3.7983639,13.7263,9500.0,4.33,2.36,9.7436,FALSE POSITIVE,2113.11,1183.0274647,4.341572195110516,581.487
8.2916,6.71582,5119.0,4.33,3.1,8.40348,FALSE ALARM,109.067,900.0,7.491114046791882,161.65
5.13664,7.04152,9238.0,4.08,2.32,10.06,FALSE POSITIVE,5106.92,2355.0,2.35938596174932,605.832
1.2918334,10.5416,4630.4,4.33,1.23975,10.4143,CANDIDATE,363.6038948,1183.0274647,1.198094998525787,454.3057
1.5166573,7.73846,6905.3,4.03,2.0,9.83204,FALSE POSITIVE,2422.33,1954.0,1.5627266288857549,355.69
1.13345,3.03424,6223.0,4.23,1.4,9.87731,CANDIDATE,3611.25,2159.0,1.2136098499413817,210.101
0.71933,3.45648,5758.0,4.21,1.44,10.3973,FALSE POSITIVE,3964.33,2210.0,1.2261624310902213,241.296
12.6017,3.34292,5861.6,4.3,1.21,8.7282,FALSE ALARM,135.068,949.0,1.065108282608184,96.5232
2.5798051,25.2815,6116.5,4.18,1.49,10.3959,FALSE POSITIVE,7814.19,2619.0,1.2251677548328777,282.833
5.4499753,5.28759,6220.5,3.99,1.79,9.0284,CANDIDATE,839.203,1499.0,1.141639753810249,187.131
1.6256942,32.1007,6628.0,3.43,3.96,10.2936,FALSE POSITIVE,16378.0,3151.0,1.5389106072532883,816.238
1.67546,6.44889,6745.5,4.09,1.78,9.967,CANDIDATE,855.787,1506.0,1.4212256138087525,313.229
7.57193,10.2119,9146.0,3.45,4.72,8.19,FALSE POSITIVE,795.635,1479.0,2.2893227208534284,519.941
5.9382163,18.5099,6775.5,3.97,2.09,10.3478,ACTIVE PLANET CANDIDATE,576.071,1364.0,1.4863311972870863,441.44
9.4341589,6.3734064,5450.4,4.48,0.938168,11.0579,CONFIRMED,96.5333103,799.4458445,0.969134942010646,194.033
2.09989,10.1564,6025.3,4.46,1.04,10.1688,FALSE POSITIVE,422.491,1263.0,1.1373383931250023,169.788
1.44127,9.20279,8009.0,4.29,1.65,9.79455,FALSE POSITIVE,22433.7,3409.0,1.935489901449865,315.386
1.08697,4.98445,5751.0,4.0,1.69,10.4925,FALSE POSITIVE,2889.01,2042.0,1.0413493025613,285.876
0.68601,10.5416,5801.93,4.33,1.23975,10.485,FALSE POSITIVE,363.6038948,1183.0274647,1.198094998525787,364.963
3.4648951,9.72728,8455.3,3.95,2.54,10.3978,CANDIDATE,374.648,1225.0,2.096478700654502,685.251
14.152,10.6751,5823.9,4.6,1.28,10.294,FALSE POSITIVE,288.531,1148.0,2.3781703519408954,234.138
0.2580006,6.2776081,9035.0,4.16,2.08687,10.1942,CANDIDATE,238125.9359212,5634.0594403,2.2951644739160533,560.222
2.27456,13.266,6777.0,3.55,3.35,10.2948,FALSE POSITIVE,21521.5,3374.0,1.4518195335864297,551.666
0.98999,3.95137,6208.0,3.99,1.84,9.10226,FALSE POSITIVE,7729.29,2612.0,1.2063092757716611,184.69
1098.2258586,5.13949,4582.0,4.55,0.74,9.4397,CANDIDATE,0.0125876,93.0,0.7084128996141046,51.0409
0.5596691,24.4148,8368.0,4.33,2.3,10.2845,ACTIVE PLANET CANDIDATE,149293.0,1183.0274647,4.123620531480651,574.869
1099.2560385,23.8658,8494.0,4.33,2.18,9.2085,CANDIDATE,363.6038948,1183.0274647,3.704554671797475,328.658
3.01106,7.20703,6516.0,4.33,1.63,10.5907,FALSE POSITIVE,1281.74,1666.0,2.0710864631551877,377.17
4.09416135,21.0557,4503.5,4.42,0.86,10.374,FALSE POSITIVE,363.6038948,1183.0274647,0.7092836090114197,86.1112
1.35932,10.3751,5421.0,4.46,0.94,9.74734,FALSE POSITIVE,15609.5,3113.0,0.9291348041468676,104.358
1.71614,14.1349,5511.5,3.28,4.92,10.424,FALSE POSITIVE,958.34,1550.0,1.681718209872605,755.795
2.0845434,13.4432705,5638.0,4.35,1.10646,12.0166,CONFIRMED,1085.4942586,1463.9513087,0.9992967103259488,355.683
1.74626,5.62786,8348.0,4.24,1.8,9.4883,FALSE POSITIVE,17804.9,3218.0,2.052901119172264,294.123
1.2427,6.05271,5624.8,3.92,2.14,10.2353,FALSE POSITIVE,1263.34,1660.0,1.3888347293114258,317.968
8.66698,27.4804,6322.2,3.77,2.52,10.4562,FALSE POSITIVE,2647.36,1998.0,1.363402552831774,505.331
21.216464,13.1431,5925.0,4.1,1.55,7.6353,CONFIRMED,18.9464,581.0,1.1027737444996315,78.0863
4.09416135,11.3282,5791.0,4.29,1.21,10.2978,FALSE POSITIVE,363.6038948,1183.0274647,1.0408634581130385,186.665
2.4611008,12.3334,5429.5,4.01,1.63,10.3775,FALSE POSITIVE,8632.97,2685.0,0.9912843050681333,248.563
0.783879,9.6813253,4975.0,4.33,5.3874698,9.7828,FALSE POSITIVE,6087.0682501,2252.7956163,22.625215198290324,493.702
0.99837,5.29489,6082.0,4.39,1.13,9.60027,FALSE POSITIVE,2465.96,1963.0,1.1428254630443428,143.575
1.97741,17.5768,6742.0,3.95,2.11,10.1042,FALSE POSITIVE,46143.6,4083.0,1.4467314810564682,341.514
