toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate,stellar_mass
5066.01,56655478,CANDIDATE,04h15m20.11s,63.833786,+27d03m43.93s,27.062203,-8.478,-5.972,2460231.615855,1.3454079,1.208,1226.0,7.22545,3632.59,2162.0,10.3418,402.304,7509.4,4.07,2.0,2022-01-06 23:39:34,2023-12-06 16:02:01,1.713495675105573
5067.01,117275513,CONFIRMED,08h43m30.8s,130.878348,+24d25m22.64s,24.422956,1.18,-34.594,2460276.929305,4.6886342,2.651,1469.0,3.36071,133.083,946.0,11.7421,201.856,4954.0,4.47,0.87,2022-01-06 23:39:35,2024-02-02 10:08:02,0.8144445594161462
5068.01,366631954,CONFIRMED,08h40m43.21s,130.180046,+10d58m58.62s,10.982951,-65.162,1.417,2460277.077587,4.7369669,2.58,1238.0,2.93924,307.522,1166.0,11.1704,154.83,5069.2,4.46,0.79,2022-01-06 23:39:35,2024-02-02 10:08:02,0.6562619185921911
5069.01,381360757,CANDIDATE,03h07m41s,46.920838,+15d19m28.86s,15.324683,7.264,-42.785,2459519.107426,8.8558739,6.144,280.0,3.014,599.445,1378.0,9.63679,231.014,6332.0,3.99,1.87,2022-01-06 23:39:36,2022-10-24 12:03:10,1.2459661231232044
507.01,348538431,CANDIDATE,08h06m31.1s,121.629579,-15d45m52.88s,-15.76469,47.801,-15.298,2459963.623366,0.8994677,1.2066668,58768.3536154,17.1200078,133.4667668,866.8813273,13.2304,110.884,3338.0,4.9469,0.505078,2019-03-14 21:38:48,2023-08-10 16:02:02,0.823075975601679
5070.01,319968129,FALSE POSITIVE,06h21m13.42s,95.305914,+20d52m42.65s,20.878513,-10.55,3.158,2460285.329551,6.216994,2.759,2060.0,7.46488,699.959,1432.0,10.3879,286.43,6304.0,4.16,1.54,2022-01-06 23:39:36,2024-11-18 16:02:01,1.2498689032548471
5071.01,307733361,CONFIRMED,08h38m24.26s,129.601086,+20d06m21.63s,20.106007,-36.144,-13.014,2460284.308584,1.6739029,1.355,863.0,3.44449,757.167,1461.0,10.0121,188.959,6115.5,4.33,1.22,2022-01-06 23:39:37,2024-02-02 10:08:02,1.1602262380067674
5072.01,7059054,CONFIRMED,08h27m44.8s,126.936662,+17d34m45.58s,17.579327,-13.871,-14.712,2460255.017005,5.185768,2.356,13002.0,7.50399,126.877,935.0,12.244,169.398,4664.8,4.68,0.65,2022-01-06 23:39:37,2024-01-17 10:08:02,0.7373093384985648
5073.01,458686969,CANDIDATE,08h55m27.98s,133.866599,+10d02m43.12s,10.04531,-3.723,6.427,2460282.514849,3.1393667,3.957,11087.0,15.9004,963.197,1597.0,13.3042,910.734,5653.4,4.08,1.52,2022-01-06 23:39:38,2025-02-14 12:03:07,1.0127685281706353
5074.01,6893917,CONFIRMED,08h22m28.18s,125.617407,+13d44m07.11s,13.735309,-25.428,-2.014,2459502.394945,3.0801795,3.4870958,8926.432346,17.0613,3331.8707078,1937.7234037,9.02097,226.5,7511.0,4.21,1.70169,2022-01-06 23:39:38,2024-11-26 16:02:02,1.7123159998178548
5075.01,23113034,FALSE POSITIVE,04h03m21.19s,60.838304,+25d20m37.71s,25.343808,-12.418,-5.113,2460256.342409,1.7134571,1.433,355.0,4.95462,4181.14,2240.0,8.3482,246.968,8638.0,3.93,2.64,2022-01-06 23:39:39,2023-12-13 16:02:02,2.162872281916991
5076.01,303432813,CONFIRMED,03h22m02.5s,50.510417,+17d14m21.15s,17.239209,168.793,-175.975,2460250.881084,23.4428912,4.392,1623.0,3.02618,12.8373,527.0,9.9909,82.857,4794.4,4.47,0.85,2022-01-06 23:39:39,2024-09-18 10:08:02,0.777429243200113
5077.01,87873211,CANDIDATE,07h10m07.87s,107.532776,+25d49m09.6s,25.819332,8.223,24.631,2460281.227232,5.8879518,3.534,747.0,9.19044,3105.54,2079.0,9.51297,208.721,5641.0,3.85,1.97,2022-01-06 23:39:40,2024-02-01 16:02:02,1.0017410561199258
5078.01,303523128,CANDIDATE,03h25m27.7s,51.365399,+13d30m26.96s,13.507488,17.331,23.39,2460258.603664,1.5110224,1.232,408.0,1.47339,545.9,1346.0,9.7119,53.579,4595.0,4.63,0.68,2022-01-06 23:39:40,2024-11-18 16:02:01,0.7191853741199052
5079.01,69672493,FALSE POSITIVE,05h09m34.76s,77.394839,+24d19m28.17s,24.324493,75.031,-186.132,2460257.096765,1.4920726,1.594,907.0,2.23482,654.339,1409.0,9.642901,77.3109,5125.0,4.56,0.81,2022-01-06 23:39:40,2023-12-20 10:08:02,0.8685464689757881
508.01,425206121,CONFIRMED,07h26m02.29s,111.509529,+07d36m56.79s,7.615776,-2.85,-1.371,2459222.78972,4.6117328,4.065,11890.0,18.7958,1460.67,1722.0,9.654,300.276,7346.0,4.14208,1.67,2019-03-14 21:38:48,2021-10-29 12:59:15,1.4103794244681107
5080.01,17409453,CONFIRMED,04h24m56.73s,66.236364,+18d49m38.5s,18.827362,25.965,-13.642,2460243.190501,9.72665,4.584,2287.0,7.23871,361.739,1214.0,12.9285,491.242,5583.6,4.11,1.45,2022-01-06 23:39:41,2023-12-14 16:02:02,0.9875498462972634
5081.01,203214138,CONFIRMED,08h58m45.67s,134.69028,+20d52m08.32s,20.868979,-2.621,-29.697,2460280.381301,5.1699026,1.972,3110.0,9.23587,562.184,1356.0,10.5649,306.57,6283.4,4.18,1.48,2022-01-06 23:39:41,2024-02-01 16:02:02,1.2087777353209024
5082.01,437011608,CONFIRMED,07h06m16.7s,106.569578,+22d40m59.33s,22.683148,-92.348,-78.817,2460284.802643,4.2403543,2.353,842.0,2.64301,255.637,1113.0,7.6253,43.1406,5670.0,4.5,0.93,2022-01-06 23:39:42,2025-04-21 12:03:49,0.99721526610011
5083.01,5882269,CONFIRMED,05h16m33.79s,79.140797,+20d15m17.65s,20.254903,25.0,-45.938,2460251.750696,4.7948642,2.245,2280.0,3.3985,118.638,919.0,12.0394,107.272,4072.0,4.62,0.65,2022-01-06 23:39:42,2024-01-17 10:08:02,0.6421695883668537
5084.01,438260486,CANDIDATE,03h03m49.09s,45.954561,+20d06m38.12s,20.110588,31.663,-64.966,2460252.991856,5.8321337,2.039,274.0,1.15554,49.8722,740.0,7.564,21.3575,4544.0,4.54,0.75,2022-01-06 23:39:43,2024-01-03 10:08:03,0.7111243471253218
5085.01,6785559,CANDIDATE,05h25m44.04s,81.433488,+20d32m38.66s,20.544071,-8.611,25.889,2459546.925741,4.5117148,4.48,550.0,2.89398,921.698,1535.0,10.1125,196.662,5785.0,4.19,1.35,2022-01-06 23:39:43,2024-02-15 12:03:00,1.0291781522014298
5086.01,178217113,CONFIRMED,08h30m18.89s,127.578723,+22d14m09.31s,22.235919,-14.196,1.046,2460256.812967,2.9956366,2.287,7778.0,13.1937,963.566,1552.0,11.0514,348.646,6135.5,4.21,1.4,2022-01-06 23:39:44,2024-01-17 10:08:02,1.1589884090166058
5087.01,18310799,CONFIRMED,04h29m39.09s,67.412861,+22d52m57.24s,22.882567,82.874,-35.617,2460253.01276,17.3070631,3.646,1909.0,3.7275,31.2616,658.0,10.1192,59.2474,4230.6,4.48,0.77,2022-01-06 23:39:44,2024-07-17 12:02:46,0.6528365659112837
5088.01,234388232,CANDIDATE,07h31m34s,112.891681,+12d02m03.99s,12.034442,-89.825,-36.455,2460266.136757,10.3883213,4.056,822.0,3.76664,1120.27,1611.0,9.3422,86.9438,5638.7,4.56,0.87,2022-01-06 23:39:45,2024-11-15 16:02:02,1.0019857070077336
5088.02,234388232,CANDIDATE,07h31m34s,112.891681,+12d02m03.99s,12.034442,-89.825,-36.455,2459521.211119,13.4155226,3.665,550.0,1.53506,62.2227,782.0,9.3422,86.9438,5638.7,4.56,0.87,2022-01-06 23:39:45,2023-11-29 12:02:32,1.0019857070077336
5089.01,330687113,CONFIRMED,09h05m57.46s,136.489426,+16d19m31.85s,16.325515,-9.238,-9.538,2459503.123608,5.113835,2.4556787,1290.3750314,5.6708634,832.2294086,1369.8736571,10.999,371.823,6315.7,4.17,1.50876,2022-01-06 23:46:11,2024-11-25 16:02:01,1.2276182736438093
509.01,453211454,CONFIRMED,07h51m41.91s,117.924642,+09d23m06.87s,9.385241,-78.797,-188.706,2460269.974997,9.0588209,3.342,875.0,2.67607,92.839,864.0,7.9259,48.9739,5560.26,4.438,0.96,2019-03-15 15:42:21,2024-01-04 10:08:02,0.9212245166036099
509.02,453211454,CONFIRMED,07h51m41.91s,117.924642,+09d23m06.87s,9.385241,-78.797,-188.706,2460259.048369,21.4003129,5.3847459,960.7539877,3.0010426,35.2811724,621.592122,7.9259,48.9739,5560.26,4.438,0.962324,2021-03-11 23:41:25,2024-01-04 10:08:02,0.9256901774136701
5090.01,184892124,CONFIRMED,08h42m39.4s,130.664165,+19d24m51.7s,19.41436,-36.805,-13.133,2459500.669114,1.9828041,1.1139386,132105.0435175,10.8910702,20.6170397,543.4709395,16.0573,185.731,3213.0,4.93347,0.293047,2022-01-06 23:46:12,2024-11-26 16:02:02,0.2686380836773689
5091.01,438073782,CANDIDATE,06h22m32.41s,95.635062,+14d01m03.48s,14.017632,-6.536,-7.317,2459546.828897,3.6413702,3.705,11340.0,16.4955,1340.13,1685.0,11.4438,500.511,6832.0,4.2575,1.5,2022-01-06 23:46:12,2024-02-20 12:03:10,1.4842448113405997
5092.01,90853136,ACTIVE PLANET CANDIDATE,06h46m30.14s,101.625573,+28d50m28.46s,28.841238,23.727,-4.309,2459546.216863,2.3626901,1.4468336,4744.0800285,6.9577388,340.3343305,1095.4591558,11.6786,189.575,5222.44,4.63151,0.755047,2022-01-06 23:46:13,2024-02-22 12:02:54,0.889776628237096
5093.01,63189173,CONFIRMED,07h53m55.96s,118.48315,+23d56m17.59s,23.938219,-23.655,-1.467,2459501.001669,2.2984058,2.0873186,30832.0537335,13.7058869,203.7820374,963.6320245,12.8033,202.152,4221.54,4.45733,0.794584,2022-01-06 23:46:13,2024-11-26 16:02:02,0.6598309044433671
5094.01,19028197,CONFIRMED,07h59m05.64s,119.773502,+15d23m28.35s,15.391209,-185.734,-57.263,2459500.53574,3.3366511,1.8580034,6765.8704326,4.1305078,29.6583759,595.1913226,10.2479,29.4214,3552.0,4.74,0.499698,2022-01-06 23:46:14,2024-11-26 16:02:02,0.5003089173809742
5095.01,434226736,CONFIRMED,04h13m05.74s,63.273935,+15d14m51.73s,15.247703,122.148,-18.337,2459501.775176,3.4845543,0.9158601,13705.5317992,4.2083193,9.5041407,447.8143065,13.0275,44.9565,3204.0,4.93668,0.290216,2022-01-06 23:46:14,2024-11-25 16:02:01,0.2654273830899029
5096.01,26826078,CONFIRMED,07h27m39.94s,111.91643,+24d20m10.03s,24.336119,-4.985,-96.235,2460285.252669,2.8753183,1.615,23676.0,11.1331,85.1168,846.0,10.2832,71.0374,4604.0,4.64,0.68,2022-01-06 23:46:15,2024-01-17 10:08:02,0.735937353487711
5097.01,203214081,CONFIRMED,08h58m52.52s,134.718851,+21d04m29.27s,21.074796,175.512,-318.469,2460261.803357,5.7459945,1.185,3650.0,2.06081,3.99828,393.0,11.5219,27.9276,3413.0,4.91,0.32,2022-01-06 23:46:15,2024-02-01 16:02:02,0.3034750404028638
5098.01,14770122,CONFIRMED,07h35m01.98s,113.758253,+17d49m48.1s,17.830028,1.121,-8.592,2459500.382137,3.5438732,4.2332052,10892.9403038,19.1202757,1915.6933754,1687.334743,11.8887,697.004,6466.0,4.07444,1.74624,2022-01-06 23:46:16,2024-11-26 16:02:02,1.3196868386991596
5099.01,91481801,CANDIDATE,02h59m10.45s,44.79356,+19d59m23.04s,19.989734,52.39,-24.507,2459447.803576,14.4507561,1.3457797,867.6358458,6.2516257,462.6827,1182.8796624,6.9762,93.1501,6761.32,3.96878,2.0669501,2022-01-06 23:46:16,2024-11-18 10:08:02,1.449649484476407
510.01,238086647,ACTIVE PLANET CANDIDATE,06h59m50.16s,104.95898,-49d30m26.93s,-49.50748,103.222,-69.867,2460011.316365,1.3523942,0.512,371.0,2.82883,252.046,1110.0,8.4633,93.0994,5915.0,4.1283,1.29,2019-03-18 17:05:08,2023-04-04 16:02:02,0.8152718401706797
5100.01,349582831,CANDIDATE,04h27m44.4s,66.934984,+33d05m10.59s,33.086274,1.168,-13.99,2459500.690936,3.4532143,2.445241,13153.3310188,16.9569136,958.8135146,1419.2316453,12.4261,513.756,6028.0,4.2444,1.3226399,2022-01-06 23:46:17,2024-11-15 16:02:02,1.1197118156303598
5101.01,366410512,CONFIRMED,08h25m57.17s,126.488211,+11d30m39.93s,11.511093,-15.968,-9.524,2460247.820034,10.1367283,5.341,1059.0,5.44119,992.258,1563.0,11.6718,518.625,6283.0,4.17177,1.51,2022-01-06 23:46:17,2024-01-17 10:08:02,1.234658685374227
5102.01,82508808,ACTIVE PLANET CANDIDATE,08h12m36.52s,123.152165,+17d55m48.44s,17.930123,-15.795,-28.933,2459500.505423,0.4522013,0.5773712,15351.6498068,7.9172286,731.2387223,1326.2779363,15.0155,379.43,3739.0,4.6228,0.633946,2022-01-06 23:46:18,2023-04-05 12:02:46,0.6147910735219564
5103.01,366443576,ACTIVE PLANET CANDIDATE,08h26m29.77s,126.624043,+10d33m19.34s,10.555371,-7.924,-7.336,2459570.084477,4.9898664,1.037,1850.0,9.128,167.032,1001.0,11.5679,528.469,6242.0,4.09,1.63,2022-01-06 23:46:18,2022-04-19 12:02:07,1.1917858645778543
5104.01,415443327,CANDIDATE,05h03m01.06s,75.754432,+11d26m57.21s,11.449226,4.118,-1.562,2459501.630362,4.890376,3.9844446,12039.4608136,16.1683559,796.3219695,1354.8522096,13.7667,1026.28,6278.0,4.20771,1.4458801,2022-01-25 21:39:21,2023-04-05 12:02:46,1.2296954955724269
5105.01,203287192,CANDIDATE,09h04m40.78s,136.169901,+20d55m53.21s,20.931448,-16.007,-1.144,2460277.666516,4.4455436,4.152,5839.0,15.8181,905.997,1528.0,12.1476,923.354,6355.8,3.89,2.11,2022-01-25 21:39:21,2024-02-02 10:08:02,1.2600504444434186
5106.01,59351345,CANDIDATE,05h57m09.18s,89.288232,+14d52m44.37s,14.878993,0.26,4.116,2460257.699928,2.4361097,1.095,840.0,7.79741,807.375,1485.0,10.0704,450.49,7182.5,3.91,2.33,2022-01-25 22:18:17,2024-01-03 16:02:01,1.6089215301202218
5107.01,97735297,FALSE POSITIVE,06h10m41.98s,92.674931,+31d19m42.23s,31.328397,-3.453,-2.91,2459547.910111,1.8354365,1.633,310.0,5.7988,6809.52,2530.0,9.4098,650.943,9758.0,3.8,3.27,2022-01-25 22:18:17,2024-02-05 12:02:59,2.459906083822223
5108.01,350348197,CONFIRMED,11h05m04.68s,166.269504,+11d14m47.07s,11.246407,67.555,-46.579,2460285.356746,6.7535728,2.173,1740.0,6.28796,122.785,927.0,9.18458,130.919,5880.0,4.22,1.32,2022-01-25 22:18:18,2025-04-21 12:03:49,1.0543162097155507
5109.01,411930845,CANDIDATE,05h17m39.13s,79.413022,+17d42m52.29s,17.714524,1.239,-5.651,2459547.384113,3.2104815,1.693,1600.0,20.5754,2847.04,2035.0,10.2846,1165.13,9124.0,3.46,4.71,2022-01-25 22:18:18,2023-01-04 12:03:41,2.3327319385100185
511.01,440777904,CONFIRMED,07h15m18.03s,108.825117,+14d15m45.38s,14.262606,8.152,-1.716,2458491.695717,3.3552444,3.7362246,11199.9266299,15.4971874,1294.9289564,1529.9640816,11.3072,415.344,6373.0,4.27283,1.41886,2019-03-22 22:54:00,2024-11-26 16:02:02,1.3757265288254816
5110.01,239977528,CONFIRMED,06h17m37.02s,94.404269,+31d36m37.19s,31.610331,-6.299,-1.756,2460227.480457,30.1584857,3.852,2293.0,11.2128,15.1027,549.0,10.2592,392.259,6083.0,3.74,2.38,2022-01-25 22:18:19,2024-05-24 12:03:10,1.1349505388479286
5111.01,203289099,CONFIRMED,09h05m26.76s,136.361492,+21d40m06.92s,21.668589,14.473,-25.94,2460280.32405,3.3557219,1.599,1101.0,1.9149,37.2966,688.0,11.7538,75.1691,3807.0,4.68,0.56,2022-01-25 22:18:19,2024-02-01 16:02:02,0.547266765806272
5112.01,337385330,CANDIDATE,07h21m13.07s,110.304466,+17d35m18.83s,17.588565,-67.888,-57.018,2460261.292276,15.532806,3.564,1236.0,2.17742,31.4267,659.0,10.1857,43.8372,3973.0,4.65,0.61,2022-01-25 22:18:20,2024-01-04 10:08:02,0.6060140474957197
5113.01,2685481,CANDIDATE,05h21m59.63s,80.498464,+30d56m55.42s,30.948728,-8.491,-6.195,2460662.395647,4.136488,2.551,462.0,2.75771,405.932,1250.0,10.2212,222.874,6113.0,4.21,1.39,2022-01-25 22:18:20,2025-08-21 15:10:09,1.1424905638066245
5114.01,26693519,CANDIDATE,07h23m08.45s,110.7852,+25d33m31.51s,25.558752,2.2,-6.3,2460280.731884,6.1539077,2.115,1636.0,22.3615,114.033,910.0,10.0643,364.963,5234.4,4.33,5.63,2022-01-25 22:18:20,2024-02-01 16:02:02,24.70812620496957
5115.01,366499151,CANDIDATE,08h28m37.08s,127.154488,+10d14m58.16s,10.249488,97.645,-115.839,2459554.641004,13.8240078,3.512,1140.0,2.38171,35.732,681.0,12.1045,207.618,5129.0,4.67,0.71,2022-01-25 22:18:21,2024-02-01 16:02:02,0.8596857315933794
5116.01,149496868,CANDIDATE,10h57m30.24s,164.375996,+12d32m08.21s,12.535614,-42.782,-4.601,2459578.653916,3.4355113,2.11,2580.0,4.18368,146.577,969.0,11.9783,197.234,4870.0,4.53,0.8,2022-01-25 22:18:21,2022-04-20 16:02:02,0.7906840811961061
5117.01,26469462,CANDIDATE,07h11m03.07s,107.762809,+14d56m51.07s,14.947519,-19.745,-21.328,2459534.137427,11.6986928,3.37,930.0,3.51877,89.0703,855.0,10.3657,217.786,6247.5,4.39,1.16,2022-01-25 22:18:22,2022-07-06 12:02:40,1.2043119610560482
5118.01,438412198,CANDIDATE,06h29m26.9s,97.362073,+15d39m20.34s,15.65565,2.188,1.625,2460257.667531,1.5749553,2.216,304.0,2.51186,3031.49,2067.0,10.0769,280.37,6635.0,4.19,1.57,2022-01-25 22:18:22,2024-01-03 16:02:01,1.391945803764776
5119.01,75427473,FALSE POSITIVE,05h40m53.38s,85.222404,+25d52m21.09s,25.872525,20.218,20.66,2460258.206104,1.4713984,3.028,236.0,3.62613,2280.57,1925.0,8.96861,179.327,5110.7,4.33,2.66,2022-01-25 22:18:23,2023-12-18 16:02:01,5.515517851142626
512.01,119292328,CONFIRMED,06h26m35.21s,96.646702,-38d36m25.96s,-38.60721,3.004,-109.019,2458471.218204,7.1887332,2.9505752,285.257999,1.5254582,112.4619017,830.5601795,8.9767,67.3975,5581.0,4.52166,0.882675,2019-03-18 17:05:03,2025-02-21 12:03:22,0.9442449563853654
512.02,119292328,ACTIVE PLANET CANDIDATE,06h26m35.21s,96.646702,-38d36m25.96s,-38.60721,3.004,-109.019,2459201.06601,20.2749388,5.788,410.0,1.74398,56.5944,764.0,8.9767,67.3975,5581.0,4.52166,0.88,2021-03-29 18:39:45,2023-07-12 12:03:07,0.938530445654398
5120.01,58723861,CANDIDATE,06h56m51.38s,104.214073,+22d35m43.61s,22.595448,6.129,-65.605,2460267.926815,24.9163182,6.745,6260.0,12.0398,51.1862,745.0,10.2326,229.962,5778.4,4.12,1.47,2022-01-25 22:18:23,2024-02-06 12:03:02,1.0386224142689169
5121.01,366568760,CONFIRMED,08h31m03.08s,127.762837,+10d50m51.21s,10.847557,-1.278,-6.778,2460269.511157,8.4071591,5.002,533.0,10.1248,114.149,910.0,11.6522,878.43,4642.6,4.33,4.71,2022-01-25 22:18:24,2024-02-01 16:02:02,17.29278076227219
5122.01,116668723,CANDIDATE,05h42m43.75s,85.682297,+30d45m46.51s,30.762919,21.05,-28.271,2460256.936361,3.3885867,1.377,639.0,6.12917,1838.7,1824.0,9.82614,183.637,6148.7,4.25,1.34,2022-01-25 22:18:24,2024-01-03 16:02:01,1.1642134652227514
5123.01,332022997,CONFIRMED,08h48m40.77s,132.16988,+20d27m18.06s,20.455016,-4.872,-15.641,2459501.145179,3.2810299,1.9734854,1163.6040257,2.5044826,161.2475751,908.8517497,11.1983,123.438,4783.6,4.59,0.735345,2022-02-08 22:06:13,2024-11-25 16:02:01,0.7670175636458673
5123.02,332022997,CONFIRMED,08h48m40.77s,132.16988,+20d27m18.06s,20.455016,-4.872,-15.641,2459572.871765,8.4388997,2.5274041,1269.2030732,3.0161255,45.7571538,663.3374243,11.1983,123.438,4783.6,4.59,0.735345,2022-01-25 22:18:25,2024-11-25 16:02:01,0.7670175636458673
5124.01,306902029,FALSE POSITIVE,06h32m09.46s,98.039425,+17d22m49.98s,17.38055,7.881,-4.025,2459549.901817,1.0754572,1.832,690.0,8.40705,3593.53,2156.0,10.4406,588.788,6290.0,3.49,3.29,2022-01-25 22:18:25,2022-02-15 12:02:10,1.2195927027691262
5125.01,247906954,CANDIDATE,05h51m48.6s,87.9525,+15d52m55.36s,15.882044,-4.046,-7.112,2460280.082357,5.909621,2.784,435.0,2.96154,468.76,1296.0,9.02342,171.506,6710.0,4.21,1.55,2022-01-25 22:18:26,2024-01-03 16:02:01,1.42064778197061
5126.01,27064468,CONFIRMED,10h06m38.35s,151.659783,+18d38m02.63s,18.634063,-54.591,-10.621,2460282.114507,5.4589863,3.39,1230.0,4.40571,402.195,1247.0,9.56225,160.414,6223.0,4.33,1.24,2022-01-25 22:18:26,2024-02-12 12:02:58,1.198578247486701
5126.02,27064468,CONFIRMED,10h06m38.35s,151.659783,+18d38m02.63s,18.634063,-54.591,-10.621,2460258.338552,17.9051919,4.555,771.0,3.00633,76.5725,824.0,9.56225,160.414,6223.0,4.33,1.24,2022-02-08 22:12:14,2024-02-02 10:08:02,1.198578247486701
5127.01,438170612,CANDIDATE,06h24m47.92s,96.199683,+13d21m43.39s,13.362053,8.182,-10.893,2460239.027496,17.5328625,3.11,547.0,2.60324,53.5244,753.0,9.80493,162.582,6160.0,4.39,1.14,2022-01-25 22:18:26,2024-01-04 10:08:02,1.1631419623873662
5128.01,406495245,CANDIDATE,09h33m16.23s,143.31764,+09d10m06.32s,9.168421,-17.275,-14.549,2460274.61075,7.6014943,3.018,1898.0,9.00796,492.37,1312.0,8.2893,193.998,7642.0,4.09,1.99,2022-01-25 22:18:27,2024-02-02 10:08:02,1.7763525922371042
5129.01,101520163,CANDIDATE,06h38m48.67s,99.702791,+29d05m21.56s,29.089322,-12.218,6.43,2460247.000236,7.4121119,1.78,979.0,3.6822,82.6575,840.0,10.1843,201.912,6178.0,4.36,1.19,2022-01-25 22:18:28,2024-01-04 10:08:02,1.1828153284971525
513.01,431999925,FALSE POSITIVE,08h03m09.59s,120.789948,-20d00m36.33s,-20.010091,64.87,-60.53,2458492.93007,1.445433,3.684343,16635.28994,3.493627,29.2577267,593.1709781,14.7095,190.2254,3266.0,4.98546,0.269,2019-03-22 22:54:00,2025-08-15 16:00:02,0.25514530506412836
5130.01,75589027,CANDIDATE,05h42m03.94s,85.516418,+28d14m28.29s,28.241192,56.565,-84.021,2460255.333156,2.1667786,4.416,282.0,1.77975,4654.09,2301.0,8.64885,101.55,6224.0,4.36,1.2,2022-01-25 22:18:28,2024-01-04 10:08:02,1.2027781039728125
5131.01,350043412,CANDIDATE,10h22m03.75s,155.515614,+10d00m11.52s,10.003199,-71.739,16.205,2459527.018825,9.4813433,1.019,9450.0,6.37051,2.79712,360.0,13.1113,215.18,4427.0,4.67,0.63,2022-01-25 22:18:28,2024-11-15 16:02:02,0.6768682143809012
5132.01,114516994,ACTIVE PLANET CANDIDATE,05h53m13.97s,88.308222,+21d55m04.53s,21.917925,-2.003,-2.653,2459549.386944,1.5985577,1.19,2590.0,11.0534,1717.96,1793.0,10.1485,493.91,7947.0,4.04,2.2,2022-01-25 22:18:29,2023-02-08 12:02:48,1.9349439219090754
5133.01,312221462,FALSE POSITIVE,05h53m35.08s,88.396157,+33d13m56.52s,33.232368,-3.125,-3.281,2459507.390544,30.4408598,4.586,1500.0,7.19468,371.746,1223.0,10.3703,404.955,8158.9,4.34,1.58,2022-01-25 22:18:29,2024-09-18 10:08:02,1.991302299158655
5134.01,95010343,FALSE POSITIVE,07h37m15.09s,114.312857,+24d30m56.57s,24.515713,-20.777,-17.203,2460272.398924,6.880459,2.037,445.0,2.77633,123.942,929.0,9.16636,149.969,6474.0,4.32,1.31,2022-01-25 22:18:30,2024-01-17 16:02:04,1.3072709564130478
5135.01,172110606,FALSE POSITIVE,06h31m19.8s,97.83249,+32d23m48.41s,32.39678,64.652,-10.055,2460310.708798,2.0197299,2.563,426.0,3.29943,1353.12,1689.0,8.96147,152.97,5810.0,3.96,1.77,2022-01-25 22:18:30,2024-01-30 16:02:02,1.0417645000308475
5136.01,175236511,CONFIRMED,08h39m15.29s,129.813701,+23d21m26.77s,23.357437,13.176,-10.366,2459550.096564,7.8092052,3.393,480.0,2.70889,230.628,1085.0,12.0789,446.821,5906.9,4.3,1.22,2022-01-25 22:18:31,2022-01-25 16:02:02,1.0827861265173286
5137.01,14570132,CANDIDATE,08h24m05.64s,126.023493,+22d46m59.52s,22.783201,-18.659,-15.149,2460280.973096,3.2092033,0.677,2038.0,6.33877,67.6268,1183.0274647,12.345,238.775,5060.5,4.33,0.91,2022-01-25 22:18:31,2024-12-26 12:03:05,0.6455142083400995
5138.01,38087018,CONFIRMED,11h18m31.86s,169.632755,-01d46m26.61s,-1.774058,-28.15,21.666,2459526.191553,1.7292681,1.8278099,23043.2055193,12.6001269,313.9308182,1073.564736,14.6026,495.317,4377.0,4.50156,0.766495,2022-01-25 22:30:56,2024-11-26 16:02:02,0.6798321103993595
5139.01,95337971,CANDIDATE,10h13m32.27s,153.384453,+19d56m53.58s,19.948217,-130.701,-66.654,2459626.883017,5.9471027,1.544,3540.0,7.14437,47.8442,732.0,12.7263,131.219,3859.0,4.65384,0.6,2022-01-25 22:30:57,2024-05-01 12:02:59,0.5915146728853735
514.01,366576758,CONFIRMED,08h31m31.9s,127.882912,+11d55m20.12s,11.922255,-13.149,-2.452,2458495.842899,11.3909685,3.8062467,16337.7657792,11.1984741,46.9021418,667.4487415,13.6674,475.758,5027.0,4.51935,0.875936,2019-03-22 22:54:00,2024-11-26 16:02:02,0.9249489692069364
5140.01,175193677,CANDIDATE,08h38m45.47s,129.689446,+23d41m06.95s,23.685265,-47.303,-148.778,2459547.722323,15.6113633,3.2002615,520.4897607,2.9033347,111.9728668,829.6557911,6.3687,35.26,6061.77,4.31439,1.22568,2022-01-25 22:30:57,2022-07-15 16:02:01,1.1297106433767077
5141.01,350020859,CONFIRMED,10h18m41.06s,154.671098,+10d07m43.85s,10.128846,5.348,-42.449,2459556.003033,11.8141726,5.5649352,1504.894167,6.9724932,275.6427299,1039.2173413,8.74761,132.345,5609.0,3.93083,1.78598,2022-01-25 22:30:58,2022-07-15 16:02:01,0.9917591219203163
5142.01,393495970,CONFIRMED,10h42m24.57s,160.602369,+07d26m06.28s,7.435077,-32.17,-1.165,2459576.373848,1.7554285,1.7729986,14716.5922677,12.622985,867.7365296,1384.2569724,11.0658,185.932,5306.0,4.43,0.965222,2022-01-25 22:30:58,2022-07-15 16:02:01,0.914276264999679
5143.01,281837575,CANDIDATE,11h01m27.63s,165.36512,+05d08m22.13s,5.139481,-49.26,-0.122,2459527.24297,5.20971,1.6975678,11394.4691538,12.0204139,158.1645607,904.4759937,11.2668,181.38,5296.38,4.53407,0.85412,2022-01-25 22:30:59,2024-11-13 10:08:02,0.9097683080917379
